#erel:= 0.850;
#emax:= 0.000;
#q:= 0.000;
#nesce:=     1;
#etime:= 0.053;
#snodes:=    34;
param nS:=     1;
param nSG:=    34;
param nRVSG [*] :=
 1 24    5  2    9  2   13  2   17  2   21  9   25  2   29  2   33  2
 2 24    6  2   10  2   14  2   18  2   22  2   26  2   30  2   34 24
 3 24    7 20   11 17   15  2   19  2   23  2   27  2   31  2
 4 24    8  2   12  2   16 13   20  2   24  2   28  4   32  2
;

param ScenF [*] :=
  1   0            59  47.9953      117  53.3942      175  56.0185
  2   2.55379      60  42.1661      118  62.3979      176  48.8299
  3   0            61  37.6969      119  85.6799      177  49.4339
  4   0            62  37.5956      120  89.9252      178  72.3066
  5   0            63  34.6398      121   0.314079    179  95.9467
  6   0            64  31.5556      122   0           180 108.423
  7   6.06286      65  33.3274      123   0.309577    181  76.4943
  8  20.5462       66  51.3656      124   0           182   0.223529
  9  49.6055       67  59.7325      125   0.285044    183   0.4889
 10  54.3716       68  79.5469      126   0           184   0.22102
 11  43.0019       69  82.9994      127   8.23602     185   0.2162
 12  41.518        70  73.9791      128  27.188       186   0.228699
 13  43.6251       71  61.951       129  31.2878      187   0.066
 14  44.7238       72  49.2816      130  33.0353      188   0.249457
 15  43.0563       73   0.11539     131  59.2898      189   0
 16  37.1288       74  14.2114      132  62.7117      190   0.275432
 17  34.2163       75   4.07887     133  34.4503      191   0
 18  41.3305       76   3.4007      134  28.7386      192   0.279038
 19  55.4811       77   8.0058      135  31.1681      193   0
 20  74.3113       78  10.4128      136  30.238       194  94.665
 21  90.7776       79  14.9245      137  23.925       195  93.0362
 22  75.8632       80  21.5262      138  14.6579      196  71.7636
 23  68.4988       81  51.5855      139  14.5559      197  36.7887
 24  55.5149       82  62.4046      140  35.7016      198   0.26112
 25  35.5569       83  79.6073      141  67.0796      199   0
 26  49.2472       84  73.404       142  98.8722      200   0.251614
 27  57.2508       85  69.2882      143  75.1948      201   0
 28  55.5639       86  58.8846      144   0.256479    202   0.25106
 29  55.795        87  50.3513      145   0           203   0
 30  48.9395       88  56.9109      146   0.239395    204   0.256156
 31  42.7727       89  54.4183      147   0           205   0
 32  35.9882       90  52.0312      148   0.236393    206   0.247265
 33  27.8385       91  65.9854      149   0.0334      207   0
 34  38.1787       92  91.7802      150   0.232781    208   0.660075
 35  34.0604       93  96.2889      151   0.253       209   5.37576
 36  56.7921       94  76.8492      152  59.9773      210   0
 37  65.1254       95  62.6409      153  70.9574      211   4.35008
 38  64.4032       96  52.7333      154  73.9125      212   7.29548
 39  49.4318       97   0.289473    155  63.6091      213   0
 40  40.4803       98   0           156  53.0677      214   1.48655
 41  39.2318       99   0.298649    157  52.6558      215  23.6064
 42  30.3404      100   0           158  50.6573      216   1.63171
 43  24.1373      101  35.8184      159  49.4843      217   0
 44  14.0041      102  53.6346      160  44.5102      218   4.08205
 45  32.79        103  57.6059      161  58.0911      219   3.5471
 46  31.1071      104  58.4426      162  87.7707      220   4.0055
