# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 18.05
            2 16.56
            3 15.5
            4 15.01
            5 14.74
            6 14.74
            7 15.83
            8 17.07
            9 18.58
            10 21.11
            11 23.46
            12 24.15
            13 24.56
            14 25.33
            15 24.64
            16 23.01
            17 21.93
            18 21.55
            19 21.76
            20 23.11
            21 23.74
            22 22.46
            23 20.1
            24 18.66
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 14.44
            2 13.24
            3 12.4
            4 12.01
            5 11.79
            6 11.79
            7 12.66
            8 13.65
            9 14.86
            10 16.89
            11 18.77
            12 19.32
            13 19.65
            14 20.27
            15 19.71
            16 18.41
            17 17.54
            18 17.24
            19 17.41
            20 18.49
            21 18.99
            22 17.97
            23 16.08
            24 14.93
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 21.66
            2 19.87
            3 18.61
            4 18.01
            5 17.69
            6 17.69
            7 19.0
            8 20.48
            9 22.29
            10 25.33
            11 28.15
            12 28.98
            13 29.47
            14 30.4
            15 29.57
            16 27.61
            17 26.31
            18 25.86
            19 26.11
            20 27.73
            21 28.49
            22 26.95
            23 24.12
            24 22.4
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 7.22
            2 6.62
            3 6.2
            4 6.0
            5 5.9
            6 5.9
            7 6.33
            8 6.83
            9 7.43
            10 8.44
            11 9.38
            12 9.66
            13 9.82
            14 10.13
            15 9.86
            16 9.2
            17 8.77
            18 8.62
            19 8.7
            20 9.24
            21 9.5
            22 8.98
            23 8.04
            24 7.47
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 43.33
            2 39.73
            3 37.21
            4 36.02
            5 35.38
            6 35.37
            7 37.99
            8 40.96
            9 44.58
            10 50.67
            11 56.3
            12 57.96
            13 58.95
            14 60.8
            15 59.14
            16 55.22
            17 52.62
            18 51.72
            19 52.22
            20 55.46
            21 56.98
            22 53.91
            23 48.24
            24 44.79
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
